title,date,author
"
					[SALAH] Wahana Ruang Angkasa Merupakan Hampa Udara				","Juni 21, 2022",Pemeriksa Fakta Junior
"
					[SALAH] Foto Mantan Manajer yang Mualaf dan Berjualan Es Cincau				","Juni 21, 2022",Pemeriksa Fakta Junior
"
					[SALAH] “Kelompok anies pesta pora makan duit rakyat”				","Juni 21, 2022",Pemeriksa Fakta Junior
"
					[SALAH] Gambar Tangkapan Layar Artikel “Wapres Ikhlaskan Saja Dana Haji Di Pakai Pemerintah Biar Kalian Masuk Surga”				","Juni 18, 2022",Pemeriksa Fakta Junior
"
					[SALAH] Gambar Tangkapan Layar Artikel “Wapres: Pemerintah Gak Sengaja pakai Dana Haji Jadi Tak Dosa”				","Juni 18, 2022",Pemeriksa Fakta Junior
"
					[SALAH] Bukannya ke Mekkah Urus Haji, Menteri Yaqut Malah ke Vatikan				","Juni 17, 2022",Syarief Ramaputra
"
					[SALAH] Ruas Tol Becakayu, Kalimalang, Bekasi Ambles				","Juni 17, 2022",Pemeriksa Fakta Junior
"
					[SALAH] Nonton Gratis Pertandingan Sepakbola Antara Persib Bandung dan Bali United di Stadion GBLA				","Juni 17, 2022",Pemeriksa Fakta Junior
"
					[SALAH] Perhelatan Puncak Balapan Formula E Sepi Penonton				","Juni 17, 2022",Pemeriksa Fakta Junior
"
					[SALAH] PT KAI Membagikan Tunjangan Transportasi Senilai Rp20 Juta				","Juni 17, 2022",Pemeriksa Fakta Junior
"
					[SALAH] Bunglon Dapat Mengubah Warna Kulitnya Sesuai dengan Warna Benda yang Disentuhnya				","Juni 17, 2022",Pemeriksa Fakta Junior
"
					[SALAH] Albert Einstein: “Kejahatan ada ketika manusia tidak memiliki kehadiran Tuhan di dalam hatinya.”				","Juni 17, 2022",Pemeriksa Fakta Junior
"
					[SALAH] Akun WhatsApp Bupati Purwakarta Ambu Anne Ratna Mustika “081359664986”				","Juni 16, 2022",Pemeriksa Fakta Junior
"
					[SALAH] Akun Facebook Bupati Tabanan “I Komang Gede Sanjaya”				","Juni 16, 2022",Pemeriksa Fakta Junior
"
					[SALAH] Akun Whatsapp Bupati Indramayu Nina Agustina “083185379465”				","Juni 16, 2022",Pemeriksa Fakta Junior
"
					[SALAH] Surat Pengangkatan Tenaga Honorer Menjadi PNS Tahun 2022 Oleh Menteri PANRB				","Juni 16, 2022",Pemeriksa Fakta Junior
"
					[SALAH] POSTER FESTIVAL LELANG TAHUNAN OLEH DJKN				","Juni 16, 2022",Pemeriksa Fakta Junior
"
					[SALAH] Video Protes Muslim India				","Juni 16, 2022",Pemeriksa Fakta Junior
"
					[SALAH] Menko Luhut Minta Warga dan Para Lansia Tidak Keluar Rumah Selama Sebulan ke Depan				","Juni 16, 2022",Pemeriksa Fakta Junior
"
					[SALAH] Gambar Kartu Nikah dengan 4 Kolom Foto Istri				","Juni 16, 2022",Pemeriksa Fakta Junior
"
					[SALAH]: Cara Cek Asam Urat Normal Atau Tidak Dengan Menekuk Semua Jari Menyentuh Telapak Tangan				","Juni 16, 2022",Syarief Ramaputra
"
					[SALAH] Meminum Rebusan Tepung Kanji Dan Gula Merah Secara Rutin Dapat Menyembuhkan Asam Lambung				","Juni 15, 2022",Pemeriksa Fakta Junior
"
					[SALAH] Video “Meninggal Saat Khutbah”				","Juni 15, 2022",Pemeriksa Fakta Junior
"
					[SALAH] Acha Septriasa Meninggal Dunia				","Juni 15, 2022",Pemeriksa Fakta Junior
"
					[SALAH] Akun WhatsApp Politisi NasDem Ali Mansyur HD “085762089507”				","Juni 15, 2022",Pemeriksa Fakta Junior
"
					[SALAH] Foto “Masjid Meledak di kota Narayanganj, Bangladesh saat sholat Sebanyak 120 Jamaah Meninggal Dunia”				","Juni 15, 2022",Adi Syafitrah
"
					[SALAH] “Waspada! Seluruh Pasien Cacar Monyet di Spanyol adalah Penyuka Sesama Jenis alias Homo”				","Juni 15, 2022",Pemeriksa Fakta Junior
"
					[SALAH] Video iring-iringan jenazah Eril				","Juni 14, 2022",Tim Kalimasada
"
					[SALAH] Tiket Masuk Candi Borobudur naik karena patung “I Gede Utange Jokowi”				","Juni 14, 2022",Tim Kalimasada
"
					[SALAH] Panggilan Interview Kerja oleh PT Petrogas Jatim Utama Melalui WhatsApp				","Juni 14, 2022",Bentang Febrylian
"
					[SALAH] Video “Aceh siapkan Haji lepas dari Menag”				","Juni 14, 2022",Pemeriksa Fakta Junior
"
					[SALAH] Foto Kota di Jawa Tengah				","Juni 13, 2022",Pemeriksa Fakta Junior
"
					[SALAH] Akun WhatsApp Bupati Suprawoto “082132521517”				","Juni 13, 2022",Pemeriksa Fakta Junior
"
					[SALAH] Video “Hati2 buah tak berbiji berbahaya dan haram”				","Juni 13, 2022",Pemeriksa Fakta Junior
"
					[SALAH] Formula E Tidak Disiarkan oleh TV Nasional				","Juni 13, 2022",Pemeriksa Fakta Junior
"
					[SALAH] Surya Paloh Sebut Anies Baswedan adalah Kandidat Capres 2024 dari Partai Nasdem				","Juni 13, 2022",Pemeriksa Fakta Junior
"
					[SALAH] Ilmuwan Pembuat Virus Corona Telah Ditangkap				","Juni 13, 2022",Pemeriksa Fakta Junior
"
					[SALAH]: Hanyalah Malin Kundang Yang Tidak Mau Mengakui Ibu Kandungnya				","Juni 12, 2022",Syarief Ramaputra
"
					[SALAH]: Indra Kenz Dibebaskan dan Semua Asetnya Dikembalikan				","Juni 12, 2022",Syarief Ramaputra
"
					[SALAH] Vaksin Merupakan Praktik Depopulasi Rakyat				","Juni 12, 2022",Pemeriksa Fakta Junior
"
					[SALAH] Akun Facebook Bupati Cirebon “Kang Imron” Meminta Sejumlah Sumbangan				","Juni 12, 2022",Pemeriksa Fakta Junior
"
					[SALAH] Detik – Detik Terakhir ruben onsu sebelum meninggal dunia				","Juni 10, 2022",Tim Kalimasada
"
					[SALAH] Video telur palsu dari plastik				","Juni 9, 2022",Tim Kalimasada
"
					[SALAH]: Kerokan Kulit Batang Pohon Mangga Dapat Mengobati Sakit Gigi				","Juni 9, 2022",Syarief Ramaputra
"
					[SALAH] PERTOLONGAN PERTAMA TERKENA MINYAK GORENG ATAU AIR PANAS DENGAN TEPUNG				","Juni 9, 2022",Tim Kalimasada
"
					[SALAH] “Nah ini dia vidionya …ternyata jokowi dan istrinya yg menyebarkan kaos jokowi 3 periode”				","Juni 8, 2022",Pemeriksa Fakta Junior
"
					[SALAH] Pimpinan Redaksi JawaPos.com Meminta Bantuan Melalui WhatsApp				","Juni 8, 2022",Pemeriksa Fakta Junior
"
					[SALAH] Burung Camar Mengambil Pizza Utuh dari Meja				","Juni 8, 2022",Pemeriksa Fakta Junior
"
					[SALAH] Ketua Seksi Intelijen Kejaksaan Negeri Aceh Singkil dengan nomor “081387873896 “ Meminta Bantuan Uang Senilai Rp25 Juta Melalui WhatsApp				","Juni 8, 2022",Pemeriksa Fakta Junior
"
					[SALAH] Ketua Kejaksaan Negeri Aceh Singkil Meminta Uang Senilai Rp25 Juta Melalui WhatsApp				","Juni 8, 2022",Pemeriksa Fakta Junior
"
					[SALAH] Surat Edaran Oleh Wali Kota Pontianak Terkait Kelayakan Penerima Donasi				","Juni 8, 2022",Pemeriksa Fakta Junior
"
					[SALAH] Nomor Call Center Bank Mega “+628041500010”				","Juni 8, 2022",Pemeriksa Fakta Junior
"
					[SALAH] Video George Bush Kesulitan Berbicara setelah Menghina Al Quran				","Juni 7, 2022",Pemeriksa Fakta Junior
"
					[SALAH] Wisma atlet resmi ditutup awal bulan Juli 2022				","Juni 7, 2022",Tim Kalimasada
"
					[SALAH] Gambar Tangkapan Layar Artikel Detik.com “Kolektor mobil esemka asal Jawa Tengah mempunyai ribuan koleksi esemka dari berbagai tipe. ketika ditanya penampakan mobilnya dia menjawab “harus puasa mutih dulu mas””				","Juni 7, 2022",Pemeriksa Fakta Junior
"
					[SALAH] Foto Bulan Jatuh				","Juni 6, 2022",Pemeriksa Fakta Junior
"
					[SALAH] Video Buaya Berukuran Besar				","Juni 6, 2022",Pemeriksa Fakta Junior
"
					[SALAH] Fenomena Awan Mammatus di Mumbai, India				","Juni 6, 2022",Pemeriksa Fakta Junior
"
					[SALAH] Gajah Berwarna Merah Muda karena Tanah Sekitarnya Berwarna Merah				","Juni 6, 2022",Pemeriksa Fakta Junior
"
					[SALAH] Merapi Ngamuk Erupsi Besar				","Juni 6, 2022",Pemeriksa Fakta Junior
"
					[SALAH] Foto Ibu Yang Mengajak Bersetubuh Anak Kandungnya				","Juni 6, 2022",Pemeriksa Fakta Junior
"
					[SALAH]: Formula E Jakarta Masuk Rekor Dunia Sebagai Ajang Lomba Paling Sepi Penonton				","Juni 6, 2022",Syarief Ramaputra
"
					[SALAH]: Foto Plang Rumah Sakit Jiwa Korban Kebencian Formula E				","Juni 6, 2022",Syarief Ramaputra
"
					[SALAH] Video Kecelakaan di Daerah Bedono, Kabupaten Semarang Tanggal 1 Juni 2022				","Juni 6, 2022",Pemeriksa Fakta Junior
"
					[SALAH] Foto Pembuatan Kamera Pertama di Dunia				","Juni 6, 2022",Pemeriksa Fakta Junior
"
					[SALAH] Foto Gerhana Matahari di Samudra Pasifik Selatan				","Juni 6, 2022",Pemeriksa Fakta Junior
"
					[SALAH] Foto Wajah Semut di Bawah Mikroskop Elektron				","Juni 6, 2022",Pemeriksa Fakta Junior
"
					[SALAH] Foto “Truck SPBU tepat H4ri ini, 2 Balita T3was 28 lainnya T3rbakar saat Isi Bensin”				","Juni 6, 2022",Adi Syafitrah
"
					[SALAH] Gambar Tangkapan Layar Artikel Detiknews “Anies andai ada yang meninggal pada saat pelaksanaan formula E atap tribun nya roboh itu sudah musibah bukan tanggung jawab kami”				","Juni 5, 2022",Pemeriksa Fakta Junior
"
					[SALAH] Gambar Letusan Gunung Merapi pada 30 Mei 2022				","Juni 5, 2022",Pemeriksa Fakta Junior
"
					[SALAH] “Laksamana AS Eric Olson ditangkap di ","Juni 5, 2022",Adi Syafitrah
"
					[SALAH] Foto “Detik-detik Polisi Maritim Swiss Menemukan Eril Kamil Di Sungai Aare Swiss”				","Juni 5, 2022",Adi Syafitrah
"
					[SALAH] Kutipan Ucapan Stalin tentang Pemilu				","Juni 5, 2022",Pemeriksa Fakta Junior
"
					[SALAH] Nomor WhatsApp BRI +1(210)6002003 Menyebarkan Surat Edaran Kenaikan Biaya Transaksi				","Juni 5, 2022",Pemeriksa Fakta Junior
"
					[SALAH] Foto “Pantai Ancol dipenuhi belasan ribua turis asing menanti gelaran #FormulaE”				","Juni 5, 2022",Pemeriksa Fakta Junior
"
					[SALAH] Video “Eril Kamil Terseret Arus, Sampai Sejauh 800 Meter, Dan Di Temukan Sosok Ini”				","Juni 4, 2022",Adi Syafitrah
"
					[SALAH] Terapi Pijat untuk Anak Delay Speech (Lambat Bicara)				","Juni 4, 2022",Pemeriksa Fakta Junior
"
					[SALAH] Foto Kebakaran Hutan di Pakistan				","Juni 4, 2022",Pemeriksa Fakta Junior
"
					[SALAH] Link kuesioner berhadiah all new scoopy				","Juni 3, 2022",Tim Kalimasada
"
					[SALAH] Singa Ini Menggali Kuburan Sendiri				","Juni 3, 2022",Pemeriksa Fakta Junior
"
					[SALAH] Innalillahi:Semua Sedih Ustadzah Kondang Mama Dedeh Meninggal Dunia!				","Juni 3, 2022",Tim Kalimasada
"
					[SALAH] Video “Singapura menyerahkan 1000 triliun aset negara yg di curi koruptor”				","Juni 3, 2022",Adi Syafitrah
"
					[SALAH] Ayah Jokowi Bernama Widjiatno Merupakan Anggota PKI: “Jokowi Asli PKI Tulen!”				","Juni 2, 2022",Pemeriksa Fakta Junior
"
					[SALAH] Eks Danjen Kopassus: “Buzzer Anies Makhluk Pemakan Bangkai, Tukang Fitnah dan Adu Domba”				","Juni 2, 2022",Pemeriksa Fakta Junior
"
					[SALAH] Metode Pertolongan Pertama melalui Pelepasan Darah bagi Penderita Stroke				","Juni 2, 2022",Tim Kalimasada
"
					[SALAH] Video “Kota Medan Turun Salju”				","Juni 1, 2022",Adi Syafitrah
"
					[SALAH] “Hukuman Mati Di Depan Mata, Aktor Ganteng Ini Cuma Minta Dibawakan Makanan Sisa Di Penjara, Ternyata Punya Alasan Mulia Dibaliknya”				","Juni 1, 2022",Pemeriksa Fakta Junior
"
					[SALAH] Gambar Tangkapan Layar Artikel Detiknews “Novel Bakmumin : Tribun Formula E Roboh Itu Peringatan Dari Allah Sponosrnya Minuman Bir”				","Juni 1, 2022",Pemeriksa Fakta Junior
"
					[SALAH] Foto Ayah Walikota Bangkok yang Terlibat dalam Pembunuhan Besar-besaran di Thailand pada 1976				","Mei 31, 2022",Pemeriksa Fakta Junior
"
					[SALAH] Vaksin Covid-19 Dapat Sebabkan AIDS Sampai Cacar Monyet				","Mei 31, 2022",Pemeriksa Fakta Junior
"
					[SALAH] Pemberian Hadiah Senilai Rp35 Juta dari Indonesia Giveaway Trans7 yang Dipandu Baim Wong dan Paula Verhoeven				","Mei 31, 2022",Pemeriksa Fakta Junior
"
					[SALAH] Wujud Bebek dan Tikus Hasil Gabungan Kedua DNAnya				","Mei 31, 2022",Pemeriksa Fakta Junior
"
					[SALAH] Foto Bayi Platypus yang Dipanggil “Puggle”				","Mei 31, 2022",Pemeriksa Fakta Junior
"
					[SALAH] Foto Pemancing Dekat dengan Kumpulan Ikan Paus di Svalbard, Norwegia				","Mei 31, 2022",Pemeriksa Fakta Junior
"
					[SALAH] Foto Fenomena Mata Sphinx Tertutup pada 13 Mei 2022				","Mei 31, 2022",Pemeriksa Fakta Junior
"
					[SALAH] Foto “Xavier Bettel Perdana Menteri Luxembourg datang ke sebuah acara dengan istri lelakinya, Gauthier Destenay (brewok pakai longdress)”				","Mei 31, 2022",Pemeriksa Fakta Junior
"
					[SALAH] 27 Mei 2022 anak Ridwan Kamil sudah ditemukan dalam keadaan selamat				","Mei 31, 2022",Tim Kalimasada
"
					[SALAH]: Eric Thohir Berfoto Dengan Ibunya Ediba Tan Mei Hwa dan Kakak Ibunya, William Soerjadjaja, Jangan Terkecoh Dikira Pribumi Muslim				","Mei 31, 2022",Syarief Ramaputra
"
					[SALAH] Video Agen CIA Mendoktrin Mahasiswa Berdemo Dan Melawan Pemerintah				","Mei 31, 2022",Pemeriksa Fakta Junior
"
					[SALAH] Akun Facebook Bupati Malaka Simon Nahak				","Mei 31, 2022",Pemeriksa Fakta Junior
"
					[SALAH] Video Penari Robot di Shanghai Disneyland				","Mei 31, 2022",Pemeriksa Fakta Junior
"
					[SALAH] MUI Setujui Merek Bir Jadi Sponsor Formula E				","Mei 31, 2022",Pemeriksa Fakta Junior
"
					[SALAH] Sakit Hati Karena Disebut “Lame Duck (Bebek Lumpuh)”, Jokowi Tampar Rizal Ramli				","Mei 31, 2022",Pemeriksa Fakta Junior
"
					[SALAH] Akun WhatsApp Tokopedia Membagikan Hadiah				","Mei 30, 2022",Pemeriksa Fakta Junior
"
					[SALAH] DPW Partai NasDem DIY Buat Baliho Dukung Anies Baswedan untuk Pemilu Presiden 2024				","Mei 30, 2022",Pemeriksa Fakta Junior
"
					[SALAH] Anies Melarikan Diri Ke Eropa				","Mei 30, 2022",Pemeriksa Fakta Junior
"
					[SALAH] “Innalillahi 😭 😭 Detik-Detik Ular Piton Tel4n Seorang Bocah Hidup-Hidup, Sang Ayah Tidak Hanya Bisa Pasrah 😭😭”				","Mei 30, 2022",Pemeriksa Fakta Junior
"
					[SALAH] Saipul Jamil Meninggal Dunia				","Mei 30, 2022",Pemeriksa Fakta Junior
"
					[SALAH] Video “seberapa cepat kereta peluru Jepang”				","Mei 29, 2022",Adi Syafitrah
"
					[SALAH] Akun Facebook “Inul Daratista Berbagi”				","Mei 29, 2022",Adi Syafitrah
"
					[SALAH] Foto Pria Berwajah Ustadz Abdul Somad “Berkah Dalem Romo”				","Mei 29, 2022",Pemeriksa Fakta Junior
"
					[SALAH] Video “Innalillahi ~ Eko kuntadi tak tertolong, Tangis keluarga tak terbendung”				","Mei 29, 2022",Pemeriksa Fakta Junior
"
					[SALAH] Video Burung Garuda				","Mei 29, 2022",Pemeriksa Fakta Junior
"
					[SALAH] Gambar Tangkapan Layar Artikel Aspek.id “Anies menyakinkan pada warga apabila formula E di laksanakan Jakarta tidak akan banjir lagi”				","Mei 29, 2022",Pemeriksa Fakta Junior
"
					[SALAH] Akun WhatsApp Telkomsel +19182336496				","Mei 29, 2022",Pemeriksa Fakta Junior
"
					[SALAH] Militer Amerika Menemukan Pestisida dalam Vaksin Covid-19 Moderna				","Mei 29, 2022",Pemeriksa Fakta Junior
"
					[SALAH] Akun Twitter Investasi Terra Luna				","Mei 29, 2022",Pemeriksa Fakta Junior
"
					[SALAH] Petai dapat menyembuhkan sakit pinggang				","Mei 29, 2022",Tim Kalimasada
"
					[SALAH] Foto Buku-buku Sejarah Ukraina yang Dibakar Tentara Rusia				","Mei 28, 2022",Pemeriksa Fakta Junior
"
					[SALAH] Akun Facebook Bupati Halmahera Selatan Usman Sidik				","Mei 28, 2022",Pemeriksa Fakta Junior
"
					[SALAH] Akun Facebook Pengasuh Ponpes Genggong Gus Haris Tawarkan Jasa Pesugihan				","Mei 28, 2022",Pemeriksa Fakta Junior
"
					[SALAH] Pesan Whatsapp Hadiah Gudang Garam Membagikan Hadiah 8000 Dolar				","Mei 28, 2022",Pemeriksa Fakta Junior
"
					[SALAH] Meminum Cairan dari Pohon Pisang Dapat Menyembuhkan Asam Lambung				","Mei 27, 2022",Pemeriksa Fakta Junior
"
					[SALAH] Bill Gates Memiliki Sebagian Besar Lahan Pertanian di Amerika				","Mei 27, 2022",Pemeriksa Fakta Junior
"
					[SALAH] Foto Wisuda Jokowi				","Mei 27, 2022",Syarief Ramaputra
"
					[SALAH] Boba nyangkut di usus buntu gak bisa dicerna				","Mei 27, 2022",Tim Kalimasada
"
					[SALAH] Gambar Spanduk Bertuliskan “MASJID INI TIDAK MENSHOLATKAN JENAZAH YANG TIDAK MEMBELI TIKET FORMULA E”				","Mei 27, 2022",Pemeriksa Fakta Junior
"
					[SALAH] Meteor Jatuh di Lapangan Tanjur Bumi Bangkalan				","Mei 27, 2022",Pemeriksa Fakta Junior
"
					[SALAH] Pemberian Hadiah Senilai Rp100 Juta dari TikTok Kepada Pengguna				","Mei 26, 2022",Pemeriksa Fakta Junior
"
					[SALAH] Akun WhatsApp Labuhanbatu Utara Melakukan Penggalangan Donasi Berupa Uang Untuk Pondok Pesantren dan PAUD				","Mei 26, 2022",Pemeriksa Fakta Junior
"
					[SALAH] Berita Tribun Manado “diduga cemburu dengan adik kandung yang baru lahir, sang kakak nekad olesi racun di putting ibunya. Anehnya keesokan harinya seisi rumah gempar karna mendapati sopir mereka yang tewas.”				","Mei 26, 2022",Pemeriksa Fakta Junior
"
					[SALAH] PBB Resmi Menangkan Rusia				","Mei 26, 2022",Pemeriksa Fakta Junior
"
					[SALAH] Foto Seorang Anak Yaman Tidur di Antara Kuburan Kedua Orang Tuanya				","Mei 26, 2022",Pemeriksa Fakta Junior
"
					[SALAH] “ANIES BASWEDAN KRITIS!! KUTUKAN AHOK BENAR BENAR JADI KENYATAAN”				","Mei 26, 2022",Pemeriksa Fakta Junior
"
					[SALAH] “LARI DARI TANGGUNG JAWAB APARAT TERPAKSA LUMPUHKAN KAKI GUBERNUR DKI”				","Mei 26, 2022",Pemeriksa Fakta Junior
"
					[SALAH] Video “21 Mei 2022, Jokowi Resmi Tunjuk Risma Gantikan Anies”				","Mei 26, 2022",Adi Syafitrah
"
					[SALAH] Rusia Keluar dari PBB				","Mei 25, 2022",Pemeriksa Fakta Junior
"
					[SALAH] Vaksin mRNA Tidak Direkomendasikan Selama Kehamilan				","Mei 24, 2022",Pemeriksa Fakta Junior
"
					[SALAH] Vaksin mRNA Menyebabkan Hepatitis Pada Anak				","Mei 24, 2022",Pemeriksa Fakta Junior
"
					[SALAH] Akun WhatsApp Bupati Enrekang Melakukan Penggalangan Donasi Berupa Uang Untuk Pondok Pesantren dan PAUD				","Mei 24, 2022",Pemeriksa Fakta Junior
"
					[SALAH] Akun WhatsApp Wakil Bupati Bantul dengan Nomor “081213408053” Memberikan Donasi				","Mei 24, 2022",Pemeriksa Fakta Junior
"
					[SALAH] Akun WhatsApp Wali Kota Magelang dengan Nomor “081358908928” Melakukan Penggalangan Donasi Berupa Uang untuk Pondok Pesantren dan PAUD				","Mei 24, 2022",Pemeriksa Fakta Junior
"
					[SALAH] Mobil Esemka Goib				","Mei 24, 2022",Pemeriksa Fakta Junior
"
					[SALAH] Tabung Gas Meledak Saat Digoyang-goyang				","Mei 24, 2022",Pemeriksa Fakta Junior
"
					[SALAH] Vlogger Meninggal Dunia Karena Memakan Tokek Beracun				","Mei 23, 2022",Pemeriksa Fakta Junior
"
					[SALAH] Syahrini Menjadi Istri Simpanan Lelaki Tua				","Mei 23, 2022",Pemeriksa Fakta Junior
"
					[SALAH] Pasien RSJ Dr Soeharto Heerdjan Kabur				","Mei 23, 2022",Pemeriksa Fakta Junior
"
					[SALAH] Foto “Remaja ini Tebas Leher Ayahnya karena Sakit Hati Adik Dihamili 3 Bulan dan Ibunya Disiram Minyak Panas”				","Mei 23, 2022",Adi Syafitrah
"
					[SALAH] Kemampuan Orang Indonesia Dalam Membedakan Fakta & Hoax Adalah Nomor 1 Dari Belakang				","Mei 23, 2022",Tim Kalimasada
"
					[SALAH] Cek Gula Darah Gratis Menularkan Virus HIV				","Mei 22, 2022",Tim Kalimasada
"
					[SALAH] Gelombang Panas Melanda Indonesia				","Mei 22, 2022",Tim Kalimasada
"
					[SALAH] Pesan WhatsApp Bupati Situbondo Karna Siswandi Dengan Nomor “082143626610” Menawarkan Bantuan				","Mei 22, 2022",Pemeriksa Fakta Junior
"
					[SALAH] Akun WhatsApp Ketua Fraksi NasDem DPRD DKI Jakarta Wibi Andrino “081262592219”				","Mei 22, 2022",Pemeriksa Fakta Junior
"
					[SALAH] Akun WhatsApp Bupati Bantaeng Ilham Azikin “081233588590”				","Mei 22, 2022",Pemeriksa Fakta Junior
"
					[SALAH] Imbauan Modus Kejahatan Dari Polri dan TNI AD				","Mei 22, 2022",Pemeriksa Fakta Junior
"
					[SALAH] Lowongan Kerja PT Berau Coal				","Mei 22, 2022",Pemeriksa Fakta Junior
"
					[SALAH] Akun WhatsApp Wali Kota Malang Sutiaji “083870256204”				","Mei 22, 2022",Pemeriksa Fakta Junior
"
					[SALAH] Akun Whatsapp Wakil Wali Kota Malang Sofyan Edi Jarwoko “083822041010”				","Mei 22, 2022",Pemeriksa Fakta Junior
"
					[SALAH] Surat Penetapan Penjabat Gubernur Papua Barat Mengatasnamakan Deputi Bidang Administrasi Aparatur, Kementerian Sekretariat Negara				","Mei 22, 2022",Pemeriksa Fakta Junior
"
					[SALAH] Spanduk McDonalds Bertuliskan “Hey Crypto Bro’s WE ARE HIRING”				","Mei 22, 2022",Pemeriksa Fakta Junior
"
					[SALAH]: 212 Mart Adalah Sponsor Resmi ajang Formula E				","Mei 21, 2022",Syarief Ramaputra
"
					[SALAH] “Innalilahi wainnailaihi Rojiun … Tragis Lettu Marinir Muhammad Ikbal Gugur Ditembak KKB Saat Sujud Sholat Isya”				","Mei 20, 2022",Adi Syafitrah
"
					[SALAH] Berita CNN “Anggota Polisi Ini Dimutasi ke Papua Barat karena Anaknya Hina Idol K-Pop”				","Mei 20, 2022",Pemeriksa Fakta Junior
"
					[SALAH] Umat Muslim Memblokade Jalanan di Perancis dengan Salat Berjamaah				","Mei 20, 2022",Pemeriksa Fakta Junior
"
					[SALAH] “Wow Akhirnya Kang Elon Musk Bikin Tweet Kunjungan Presiden Jokowi”				","Mei 20, 2022",Pemeriksa Fakta Junior
"
					[SALAH] Video Anak Dinosaurus Berkeliaran				","Mei 20, 2022",Pemeriksa Fakta Junior
"
					[SALAH] Berita CNN tentang Dokter Terawan yang Menemukan Pengganti Insulin				","Mei 20, 2022",Pemeriksa Fakta Junior
"
					[SALAH] Gambar Tangkapan Layar Artikel Kompas.com “Jokowi beri isyarat nempak nya akan mundur sehabis lebaran ini. Kegagalan membayar Utang dan kemarahan rakyat akibat kabinet nya gagal kelola negara adalag Faktor utama nya”				","Mei 20, 2022",Pemeriksa Fakta Junior
"
					[SALAH]: Botol Minuman Yang Dipegang Jokowi Dan Elon Musk Merupakan Alat Penerjemah Canggih				","Mei 20, 2022",Syarief Ramaputra
"
					[SALAH]: Rumah Ustadz Abdul Somad Terbakar				","Mei 20, 2022",Syarief Ramaputra
"
					[SALAH]: Dabbah Telah Muncul, binatang Pesan Tanda Kiamat				","Mei 18, 2022",Syarief Ramaputra
"
					[SALAH] “Presiden AS Menjemput PM Singapura, sementara Jokowi hanya Dijemput Dubes Indonesia untuk AS.”				","Mei 18, 2022",Pemeriksa Fakta Junior
"
					[SALAH] Foto “Gus Ragil dan Gus Yaqut”				","Mei 18, 2022",Adi Syafitrah
"
					[SALAH] Video “hackers enter indo TV”				","Mei 17, 2022",Aribowo Sasmito
"
					[SALAH] Pijatan Telapak Tangan untuk Sembuhkan Penyumbatan Jantung				","Mei 17, 2022",Tim Kalimasada
"
					[SALAH] Tulisan “ANIES TERLALU MURAH BUAT INDONESIA Oleh: Rhenald Kasali”				","Mei 17, 2022",Adi Syafitrah
"
					[SALAH] Pesan WhatsApp Wakil Gubernur Sulawesi Barat dengan Nomor “085855876371” Memberikan Donasi Kepada Masjid Dan Yayasan				","Mei 17, 2022",Pemeriksa Fakta Junior
"
					[SALAH] Lowongan Kerja Dinas Kesehatan Kabupaten Karanganyar				","Mei 17, 2022",Pemeriksa Fakta Junior
"
					[SALAH] Marshel Widianto Resmi Menikah Dengan Celine Evangelista				","Mei 17, 2022",Pemeriksa Fakta Junior
"
					[SALAH] Anies Baswedan Mendapat Gelar Amirul Amanah dari Arab Saudi				","Mei 16, 2022",Pemeriksa Fakta Junior
"
					[SALAH] Nomor WhatsApp JNE +6281342393457 Menawarkan Layanan Rekening Bersama JNE-YES				","Mei 16, 2022",Pemeriksa Fakta Junior
"
					[SALAH] Anies Baswedan Berkali-Kali Salah Mengucapkan Sumpah Jabatan				","Mei 16, 2022",Pemeriksa Fakta Junior
"
					[SALAH] Video Arus Mudik Balik di Indonesia Perlihatkan Lampu Kendaraan Berwarna Merah Putih				","Mei 16, 2022",Pemeriksa Fakta Junior
"
					[SALAH] Cina Akan Ambil Alih Kalimantan Jika Indonesia Tidak Segera Membayar Utang				","Mei 16, 2022",Pemeriksa Fakta Junior
"
					[SALAH] “Pendakwah Gus Santos Barubasah: Sentuh Klitoris tiga Kali Dosa satu tahun Terampuni”				","Mei 15, 2022",Pemeriksa Fakta Junior
"
					[SALAH] “Ini foto Anies dan Syeikh Yusuf Al-Qaradhawi, pimpinan ISIS.”				","Mei 15, 2022",Pemeriksa Fakta Junior
"
					[SALAH] Konvoi Motor dengan Kaos Bertuliskan HARAM Dukung Anies Baswedan, Ruhut Sitompul: “tolong ya pilpres masih 2 ½ tahun lagi”				","Mei 15, 2022",Pemeriksa Fakta Junior
"
					[SALAH] Video “Sebelum tahanan ini di eksekusi mati, dia menulis surat untuk ibunya”				","Mei 15, 2022",Adi Syafitrah
"
					[SALAH] Nomor WhatsApp BCA +61280034998 Menawarkan Layanan Upgrade BCA Prioritas				","Mei 15, 2022",Pemeriksa Fakta Junior
"
					[SALAH] “INNALILAHI WA INNAILAIHI ROJI’UN😭😭, Bertepatan Hari Ini 10 Mei 2022, Ammar Zoni Dan Wisnu Meninggal Dunia Tertabrak Mobil, Tangis Sang Istri Pecah😭😭”				","Mei 15, 2022",Pemeriksa Fakta Junior
"
					[SALAH] “Perahu wisatawan di hantam ombak laut Pangandaran”				","Mei 13, 2022",Pemeriksa Fakta Junior
